Incident energy,MT=1 : (n,total),MT=2 : (z,elastic),MT=102 : (z,?)
Incident energy,,,
Incident energy,?(E),?(E),?(E)
512252.4,5.253298,5.249969,0.003329311
512300.0,4.994294,4.991129,0.003164992
512347.7,4.778583,4.775542,0.003040962
512395.3,4.59983,4.596878,0.002952132
512490.5,4.319497,4.316642,0.002854452
512551.2,4.189785,4.186936,0.002848594
512611.8,4.093241,4.090353,0.002887466
512672.5,4.032693,4.02971,0.002982657
512733.1,4.011126,4.007979,0.003146441
512770.0,4.0213,4.01801,0.003290333
512806.8,4.053781,4.050304,0.003477506
512843.6,4.114738,4.111017,0.003720844
512880.4,4.213222,4.209184,0.004037915
512917.2,4.361896,4.357444,0.004452347
512954.0,4.577551,4.572557,0.004994341
512990.8,4.890451,4.884733,0.005717638
513009.2,5.09382,5.087655,0.006165417
513027.6,5.334337,5.327656,0.00668085
513054.0,5.752219,5.744666,0.007553395
513080.3,6.257855,6.249264,0.008590934
513106.7,6.84343,6.833629,0.009800473
513133.0,7.465933,7.454786,0.01114629
513159.4,8.063183,8.050594,0.01258928
513185.7,8.537065,8.522949,0.01411624
513212.1,8.816046,8.800156,0.0158897
513225.3,8.878385,8.861388,0.0169973
513238.4,8.899807,8.881425,0.0183826
513248.0,8.899229,8.879547,0.01968199
513257.6,8.895307,8.873968,0.02133891
513267.2,8.900974,8.877466,0.02350753
513276.7,8.933329,8.906948,0.02638085
513283.9,8.989871,8.960631,0.02923982
513291.1,9.089168,9.056257,0.03291066
513298.3,9.249334,9.21166,0.03767336
513301.9,9.359232,9.318657,0.0405748
513305.5,9.493359,9.449467,0.04389288
513309.1,9.655319,9.607633,0.04768597
513312.7,9.848884,9.796869,0.05201552
513316.3,10.07786,10.02091,0.05694361
513319.9,10.34586,10.28333,0.06252934
513323.5,10.65603,10.5872,0.06882405
513327.1,11.01069,10.93482,0.0758652
513334.3,11.85604,11.76382,0.092224
513340.1,12.65957,12.55212,0.1074449
513345.8,13.52934,13.40562,0.1237274
513357.2,15.31416,15.15721,0.1569522
513362.9,16.09413,15.92253,0.171605
513368.6,16.69775,16.51452,0.1832341
513374.3,17.05719,16.86649,0.1906915
513380.0,17.12572,16.93253,0.193187
513385.9,16.87284,16.68259,0.1902491
513391.7,16.32167,16.13947,0.1822006
513397.6,15.50554,15.33589,0.1696497
513403.4,14.52566,14.37139,0.1542669
513415.1,12.34034,12.22075,0.1195866
513420.9,11.29369,11.19073,0.1029571
513426.7,10.33528,10.2475,0.08778307
513433.6,9.341245,9.269089,0.07215569
513437.1,8.901197,8.835902,0.06529508
513440.5,8.514088,8.454787,0.05930118
513444.0,8.155026,8.101241,0.05378576
513447.4,7.84185,7.792832,0.04901888
513450.9,7.552983,7.508316,0.04466703
513454.3,7.301761,7.260836,0.04092547
513457.8,7.070144,7.032625,0.03751916
513461.2,6.868375,6.833783,0.03459241
513468.1,6.518293,6.488667,0.02962586
513475.0,6.232135,6.206435,0.02569997
513481.8,5.997945,5.975343,0.02260203
513488.4,5.80563,5.785477,0.02015281
513495.0,5.640232,5.622105,0.01812687
513501.6,5.496173,5.479741,0.01643142
513508.2,5.369267,5.35427,0.01499715
513514.8,5.256348,5.242576,0.01377188
513521.4,5.154993,5.142277,0.01271595
513534.5,4.981075,4.970067,0.01100815
513547.7,4.834113,4.824438,0.009674989
513560.8,4.709414,4.700786,0.008627624
513574.0,4.600307,4.59253,0.007776761
513587.1,4.505059,4.497974,0.007084928
513600.9,4.415982,4.409501,0.006480831
513614.7,4.336296,4.330321,0.005974974
513628.5,4.264415,4.258869,0.005546181
513642.2,4.199627,4.194445,0.005181871
513669.8,4.085468,4.080878,0.004590539
513697.3,3.989032,3.984892,0.004140071
513724.9,3.90571,3.901924,0.003785791
513752.4,3.833343,3.82984,0.003503528
513780.0,3.76942,3.766147,0.003273413
513807.5,3.713048,3.709962,0.003085494
513862.7,3.616436,3.613642,0.002794328
513917.8,3.536806,3.534223,0.002583415
513972.9,3.469939,3.467511,0.002427901
514028.0,3.412812,3.4105,0.002312085
514083.1,3.363294,3.361067,0.002226505
514138.2,3.319842,3.317676,0.00216576
514193.3,3.281324,3.279197,0.002127532
514248.4,3.24691,3.244798,0.00211253
514308.6,3.21332,3.211191,0.002128458
514368.7,3.183515,3.181323,0.002192598
514398.8,3.170002,3.167749,0.002253262
514428.8,3.157651,3.155306,0.00234487
514458.9,3.146605,3.144122,0.002483133
514488.9,3.137447,3.134753,0.002694429
514502.1,3.134267,3.131444,0.002823425
514515.2,3.131844,3.128861,0.002983323
514528.4,3.130389,3.127202,0.003187589
514541.5,3.130293,3.126844,0.003449094
514554.7,3.13214,3.128343,0.003796567
514567.8,3.136861,3.132597,0.004264305
514574.4,3.140821,3.136255,0.004566135
514581.0,3.146256,3.141327,0.004928794
514587.6,3.153646,3.148275,0.005371018
514594.1,3.163524,3.157613,0.00591078
514600.4,3.176535,3.169966,0.006569643
514606.7,3.194414,3.186996,0.007417454
514609.9,3.206063,3.198117,0.007946411
514613.0,3.219512,3.210971,0.008540699
514616.1,3.235594,3.22636,0.009233808
514619.2,3.254943,3.244894,0.01004843
514622.4,3.279183,3.268137,0.01104679
514625.5,3.307816,3.295614,0.01220244
514628.6,3.342743,3.329156,0.01358667
514631.7,3.385428,3.370178,0.01525064
514634.9,3.439466,3.42214,0.01732538
514638.0,3.503532,3.48378,0.01975188
514641.1,3.581394,3.558729,0.02266554
514644.2,3.675472,3.649324,0.02614801
514647.7,3.804303,3.773436,0.03086745
514651.1,3.955568,3.919214,0.03635464
514654.6,4.141064,4.09804,0.04302359
514658.0,4.352102,4.301554,0.05054835
514661.5,4.601688,4.54231,0.05937811
514664.9,4.874303,4.805354,0.06894989
514671.7,5.492631,5.402217,0.09041442
514679.2,6.225078,6.109676,0.1154017
514683.0,6.579435,6.452155,0.12728
514686.7,6.889988,6.752467,0.137521
514690.1,7.130334,6.985066,0.1452681
514693.4,7.310585,7.159714,0.1508706
514696.7,7.429696,7.2754,0.1542962
514700.0,7.481819,7.326453,0.1553659
514704.3,7.445747,7.2926,0.1531472
514708.5,7.300974,7.153749,0.1472251
514712.7,7.060798,6.922711,0.1380863
514716.9,6.745045,6.61859,0.1264559
514728.1,5.719099,5.629273,0.08982622
514733.7,5.208572,5.136575,0.07199705
514739.3,4.75291,4.696634,0.05627642
514743.9,4.433529,4.388152,0.04537693
514746.2,4.293721,4.253079,0.04064207
514748.5,4.167029,4.130655,0.03637381
514750.8,4.053005,4.020451,0.03255318
514753.1,3.950998,3.921844,0.02915469
514755.4,3.860217,3.834069,0.02614827
514757.6,3.783072,3.759463,0.02360922
514759.9,3.711653,3.690379,0.02127399
514762.2,3.648746,3.629514,0.01923166
514764.5,3.593433,3.575984,0.01744935
514766.7,3.546822,3.530863,0.01595911
514769.0,3.503886,3.489289,0.01459762
514771.3,3.466131,3.45272,0.01341098
514773.6,3.432878,3.420502,0.01237548
514775.8,3.404722,3.393215,0.01150702
514780.4,3.355369,3.345362,0.01000696
514785.0,3.316105,3.307267,0.008838785
514789.6,3.284331,3.276417,0.007914158
514794.1,3.258676,3.251492,0.007184149
514798.7,3.23666,3.230089,0.006571697
514803.3,3.217925,3.211863,0.00606232
514807.9,3.201758,3.196126,0.005632743
514812.4,3.187925,3.182652,0.00527346
514821.6,3.164299,3.159619,0.004680205
514830.7,3.145464,3.141235,0.00422895
514839.9,3.129701,3.125832,0.00386905
514849.0,3.116519,3.112936,0.00358258
514857.7,3.10563,3.102273,0.003357381
514866.3,3.096162,3.092991,0.003170968
514883.6,3.080057,3.07718,0.002876455
514900.9,3.066789,3.064131,0.002657652
514918.1,3.055555,3.053065,0.002490676
514935.4,3.045689,3.043331,0.002358488
514952.7,3.036912,3.034659,0.002252534
514987.2,3.021755,3.01966,0.002095278
515034.0,3.00456,3.002606,0.001954013
515080.7,2.989836,2.987976,0.001860044
515174.2,2.964696,2.962953,0.001743384
515267.7,2.943268,2.941592,0.001675907
515361.2,2.924084,2.922453,0.001630902
515540.1,2.891831,2.890254,0.001577261
515719.0,2.863768,2.862224,0.001544689
516076.7,2.815654,2.814149,0.001505211
516792.2,2.739587,2.73812,0.001466489
518353.3,2.619369,2.617935,0.001434547
519914.3,2.527558,2.526134,0.001423915
521150.2,2.46459,2.463167,0.001423179
521768.1,2.434961,2.433533,0.00142744
522386.0,2.405797,2.404347,0.001450374
522516.0,2.399542,2.398075,0.001467382
522654.3,2.392692,2.391185,0.001507391
522723.4,2.389141,2.387592,0.001549646
522792.5,2.385483,2.38385,0.001633321
522823.0,2.383855,2.382156,0.001699205
522853.5,2.38227,2.380468,0.001801592
522868.8,2.381527,2.379651,0.001876184
522884.0,2.380866,2.378891,0.001975233
522899.3,2.380347,2.378234,0.002113161
522914.5,2.380109,2.377797,0.002311353
522921.6,2.380165,2.377729,0.0024364
522928.7,2.380397,2.377805,0.002592367
522935.8,2.380903,2.37811,0.002792573
522942.9,2.381867,2.378806,0.00306081
522946.5,2.382641,2.379405,0.003236221
522950.0,2.383678,2.380234,0.003443821
522953.6,2.385161,2.381451,0.003709728
522957.1,2.387188,2.383149,0.004039144
522960.7,2.390146,2.385665,0.004480853
522964.2,2.39425,2.389198,0.005051409
522966.0,2.396997,2.391581,0.005416723
522967.8,2.400291,2.394448,0.00584302
522969.6,2.404237,2.397896,0.006341432
522971.3,2.408672,2.401782,0.006889927
522973.4,2.415279,2.407589,0.007690585
522975.4,2.422951,2.414349,0.008602443
522977.5,2.432734,2.422989,0.009745722
522979.5,2.443993,2.432951,0.01104208
522981.6,2.458205,2.445547,0.01265719
522983.6,2.474374,2.4599,0.0144739
522985.6,2.49349,2.476889,0.01660042
522987.6,2.515939,2.496863,0.01907578
522989.7,2.543532,2.521438,0.02209369
522991.7,2.574052,2.548645,0.02540732
522993.7,2.609092,2.579905,0.0291871
522995.7,2.648997,2.615531,0.03346594
522997.8,2.696452,2.657927,0.03852551
522999.8,2.747166,2.703262,0.0439039
523001.8,2.80339,2.753552,0.04983761
523003.8,2.865134,2.808811,0.05632349
523008.2,3.019571,2.947143,0.07242813
523012.5,3.191681,3.101477,0.09020388
523021.2,3.569653,3.441023,0.1286301
523025.8,3.757717,3.61036,0.1473567
523030.3,3.91171,3.749366,0.1623438
523033.1,3.985516,3.816218,0.1692983
523035.8,4.037148,3.863213,0.1739343
523040.0,4.074813,3.89813,0.1766829
523042.9,4.069002,3.893714,0.1752877
523045.8,4.037498,3.866235,0.1712629
523049.0,3.974894,3.810891,0.1640021
523052.1,3.889779,3.735257,0.1545227
523057.9,3.681996,3.549944,0.132052
523063.7,3.440418,3.333919,0.1064988
523069.3,3.206644,3.124499,0.08214435
523072.1,3.097345,3.026478,0.07086772
523074.8,2.999457,2.938628,0.06082896
523077.6,2.907054,2.855644,0.05140939
523080.3,2.827437,2.784094,0.04334328
523083.1,2.754931,2.718887,0.03604472
523085.8,2.694513,2.664508,0.03000478
523088.5,2.642915,2.61803,0.02488438
523091.1,2.600898,2.58015,0.02074795
523093.8,2.564416,2.547228,0.01718802
523096.4,2.535339,2.52096,0.01437897
523099.1,2.510554,2.498543,0.01201162
523101.7,2.491102,2.480924,0.01017748
523104.3,2.475258,2.466553,0.008705229
523106.9,2.462388,2.454859,0.007528981
523109.6,2.451577,2.445018,0.006559769
523112.2,2.443142,2.437322,0.005819775
523114.8,2.436247,2.431018,0.005229199
523117.4,2.430574,2.425818,0.004755775
523120.1,2.425699,2.421339,0.004360514
523122.7,2.421774,2.417722,0.004051748
523125.3,2.41844,2.414643,0.003797508
523127.9,2.415575,2.411989,0.003585658
523132.1,2.411699,2.408388,0.003310228
523136.3,2.408509,2.405415,0.003094167
523140.5,2.405817,2.402897,0.002919662
523144.7,2.403495,2.400719,0.002775223
523153.2,2.399608,2.397062,0.002546474
523161.6,2.396519,2.394143,0.002376899
523176.4,2.392254,2.390091,0.002162475
523191.1,2.388983,2.386967,0.002015679
523205.9,2.386321,2.384412,0.001908963
523220.6,2.384106,2.382277,0.001829793
523250.1,2.380505,2.378784,0.001720732
523279.5,2.377614,2.375963,0.001650919
523313.2,2.374819,2.373222,0.001597718
523346.9,2.372379,2.370817,0.001561564
523414.2,2.36814,2.366623,0.001517265
523548.9,2.360891,2.359415,0.001476159
523582.5,2.359225,2.357754,0.001470618
523683.6,2.354395,2.352936,0.001459104
523784.6,2.349762,2.34831,0.001452338
523986.7,2.340862,2.339416,0.001446108
524424.6,2.322575,2.321129,0.001445941
524862.4,2.305395,2.30394,0.001454743
525300.2,2.289616,2.288144,0.001472492
525738.0,2.276609,2.275101,0.001507807
525872.8,2.273629,2.272104,0.001525342
526066.5,2.270792,2.269232,0.001560155
526260.2,2.270812,2.269198,0.001614353
526453.9,2.276071,2.274366,0.001704975
526550.7,2.282181,2.280406,0.001774973
526647.5,2.292107,2.290234,0.00187249
526735.9,2.306709,2.304706,0.002002062
526824.3,2.329926,2.327731,0.002195568
526868.5,2.346598,2.344268,0.002330319
526912.7,2.368307,2.365804,0.002503225
526956.9,2.397056,2.394326,0.002729834
527001.1,2.435743,2.43271,0.003032829
527024.3,2.461841,2.458605,0.003236659
527047.4,2.493163,2.489682,0.003481089
527070.6,2.531428,2.527648,0.003779722
527093.7,2.578354,2.574207,0.004146255
527116.9,2.637268,2.63266,0.004607154
527140.0,2.711869,2.706677,0.005192117
527163.2,2.809064,2.803108,0.005956483
527174.8,2.868809,2.862381,0.006427515
527186.3,2.937399,2.93043,0.006969322
527199.0,3.026499,3.018824,0.007674665
527211.6,3.132369,3.123854,0.008514836
527224.2,3.260638,3.251103,0.009535466
527236.8,3.41802,3.407228,0.0107913
527249.5,3.615455,3.603084,0.01237153
527262.1,3.862883,3.848525,0.01435831
527268.4,4.011383,3.995829,0.01555371
527274.7,4.180253,4.163338,0.0169155
527281.0,4.373104,4.354631,0.01847353
527287.3,4.59425,4.573987,0.02026356
527293.0,4.822972,4.800854,0.02211837
527298.6,5.078582,5.054387,0.02419503
527304.2,5.369604,5.34304,0.02656382
527309.8,5.70132,5.672051,0.02926908
527315.5,6.086612,6.054194,0.03241768
527321.1,6.517846,6.481897,0.03594916
527326.7,7.006814,6.966852,0.03996221
527332.3,7.557961,7.513465,0.04449597
527338.0,8.185356,8.135687,0.04966959
527343.6,8.866277,8.810978,0.05529927
527354.8,10.39318,10.3252,0.06797899
527366.1,12.04623,11.96442,0.08180459
527377.3,13.56803,13.47336,0.09466663
527383.0,14.20241,14.10231,0.1001008
527388.7,14.68973,14.58538,0.1043456
527394.4,14.99713,14.89,0.1071227
527400.0,15.10243,14.9942,0.1082356
527405.0,15.02472,14.91691,0.1078109
527410.0,14.78853,14.68246,0.10607
527415.0,14.40606,14.30295,0.1031076
527419.9,13.90802,13.80885,0.09916875
527429.9,12.61368,12.52491,0.08876544
527439.8,11.14519,11.06837,0.07682114
527449.8,9.668251,9.603535,0.06471578
527459.7,8.343254,8.289462,0.05379244
527469.7,7.206196,7.161823,0.04437264
527474.7,6.71784,6.677526,0.04031323
527479.6,6.288828,6.252088,0.03673975
527485.5,5.832719,5.799786,0.03293239
527491.4,5.43624,5.406625,0.02961528
527497.3,5.092247,5.065516,0.026731
527503.1,4.79852,4.774257,0.02426302
527509.0,4.538635,4.51656,0.02207498
527514.8,4.315922,4.295726,0.02019621
527520.7,4.117825,4.099303,0.01852193
527526.5,3.946974,3.929899,0.01707524
527538.3,3.658794,3.644165,0.01462869
527550.0,3.434163,3.421448,0.01271513
527561.7,3.254795,3.243613,0.01118225
527573.4,3.109645,3.099707,0.009938012
527583.6,3.004748,2.995712,0.00903639
527593.7,2.916637,2.90836,0.008277246
527603.8,2.841208,2.833582,0.00762591
527613.9,2.776111,2.769049,0.007062617
527634.2,2.669523,2.663386,0.006137667
527654.4,2.587539,2.582116,0.005423771
527674.7,2.52267,2.517813,0.004857238
527694.9,2.470992,2.466588,0.004404837
527715.2,2.428772,2.424737,0.004034564
527735.4,2.39415,2.390419,0.003730576
527771.7,2.345511,2.342208,0.003303364
527807.9,2.309365,2.306378,0.002986366
527844.1,2.281683,2.278939,0.002744628
527880.3,2.259707,2.257153,0.002553992
527916.6,2.24194,2.239538,0.002401366
527952.8,2.227418,2.22514,0.002278224
528025.2,2.205055,2.202962,0.0020933
528097.7,2.188572,2.186609,0.001963108
528170.2,2.175831,2.173962,0.001868321
528315.1,2.157014,2.155271,0.001743256
528460.0,2.143013,2.141347,0.001666275
528604.9,2.131617,2.13,0.001616551
528826.6,2.116843,2.115273,0.001570249
529048.2,2.103709,2.102164,0.001544199
529491.5,2.079544,2.078019,0.001524519
530037.2,2.051814,2.050273,0.001540756
530310.0,2.039191,2.037622,0.001568997
530582.8,2.028716,2.027094,0.001622055
530736.3,2.024869,2.023196,0.001672062
530889.7,2.023952,2.022204,0.001748366
531043.2,2.028571,2.026699,0.001871847
531119.9,2.034474,2.032511,0.0019632
531196.6,2.044649,2.04256,0.002089087
531277.6,2.062586,2.060306,0.002279376
531318.1,2.075777,2.073369,0.002407886
531358.6,2.093071,2.090502,0.002568603
531399.1,2.115989,2.113216,0.002773266
531439.6,2.146762,2.143723,0.003039054
531480.1,2.188551,2.18516,0.003390252
531500.4,2.215464,2.211851,0.003612416
531520.6,2.247573,2.243699,0.003874599
531542.0,2.288836,2.284628,0.004208156
531563.3,2.339411,2.334798,0.004613231
531584.6,2.402467,2.397353,0.005114107
531605.9,2.48227,2.476526,0.005743323
531627.2,2.58501,2.578462,0.006548051
531637.9,2.647988,2.640949,0.007039168
531648.5,2.719792,2.712194,0.007597569
531659.2,2.803707,2.795459,0.008248462
531669.8,2.900642,2.891644,0.008998493
531680.5,3.015712,3.005825,0.009886753
531691.1,3.15098,3.140051,0.0109286
531702.9,3.333124,3.320795,0.01232838
531714.6,3.555983,3.541945,0.01403731
531726.3,3.834011,3.817846,0.01616489
531738.0,4.185127,4.16628,0.01884648
531743.9,4.397343,4.376878,0.020465
531749.8,4.638119,4.61582,0.02229962
531755.7,4.911905,4.887521,0.02438385
531761.5,5.218076,5.191363,0.02671252
531767.4,5.572601,5.543194,0.02940656
531773.2,5.969052,5.936636,0.03241653
531779.1,6.426813,6.390924,0.03588889
531784.9,6.935446,6.895702,0.03974368
531794.3,7.892179,7.845193,0.04698578
531803.7,9.012906,8.957449,0.05545617
531822.5,11.59966,11.52471,0.07495361
531831.9,12.88457,12.79997,0.08460397
531841.3,13.97691,13.88414,0.09277513
531850.7,14.72165,14.62335,0.09830005
531860.0,14.99899,14.8987,0.1002838
531869.4,14.76813,14.6697,0.09842719
531878.8,14.06412,13.97111,0.09300774
531888.2,13.00217,12.91726,0.08490446
531897.5,11.74966,11.67427,0.07538668
531916.2,9.180677,9.124741,0.05593593
531925.6,8.05011,8.002711,0.04739946
531934.9,7.089921,7.049761,0.04016069
531944.4,6.272024,6.23802,0.03400378
531953.8,5.60867,5.579652,0.0290175
531963.3,5.062881,5.03796,0.0249209
531972.7,4.623395,4.601768,0.02162706
531982.2,4.260484,4.241573,0.01891124
531991.6,3.965185,3.94848,0.01670484
532001.1,3.717765,3.702906,0.01485918
532010.5,3.513032,3.499698,0.01333455
532019.2,3.352071,3.339933,0.01213792
532027.9,3.213448,3.202339,0.01110912
532036.6,3.093292,3.083073,0.01021898
532045.2,2.989659,2.980206,0.009452682
532062.6,2.816664,2.808487,0.008177311
532079.9,2.681813,2.674625,0.007187567
532097.3,2.573527,2.56713,0.006396742
532114.6,2.486181,2.480419,0.005762369
532132.0,2.413913,2.408673,0.005240734
532149.3,2.35412,2.349308,0.004812111
532165.9,2.305648,2.301181,0.004467229
532182.4,2.264267,2.260092,0.004175113
532215.5,2.196676,2.192972,0.003704017
532248.6,2.144402,2.141055,0.00334702
532281.7,2.103003,2.099932,0.003071042
532314.8,2.069461,2.066607,0.002853646
532347.9,2.041727,2.039048,0.002679644
532381.0,2.018392,2.015853,0.002538615
532414.0,1.998605,1.99618,0.002424229
532470.8,1.970215,1.967944,0.002270443
532527.5,1.946955,1.944799,0.002156204
532584.3,1.927331,1.92526,0.00207102
532641.0,1.910361,1.908353,0.002007788
532754.5,1.881667,1.879738,0.001929426
532868.0,1.857615,1.855713,0.001901897
532994.1,1.835139,1.833207,0.00193171
533057.1,1.826028,1.82405,0.001978859
533120.1,1.819363,1.817303,0.002059715
533176.9,1.817307,1.815126,0.002180803
533205.3,1.818657,1.816389,0.002267506
533233.6,1.822497,1.820118,0.002379382
533262.0,1.830008,1.827481,0.002526981
533290.4,1.842945,1.840221,0.002724328
533318.8,1.864483,1.861486,0.00299651
533333.0,1.880144,1.87697,0.003173521
533347.1,1.900229,1.896843,0.003386043
533360.5,1.924806,1.921174,0.003631467
533373.9,1.956478,1.952547,0.003931796
533387.3,1.997677,1.993373,0.004304223
533400.7,2.051911,2.047138,0.004773151
533414.1,2.124446,2.119072,0.00537453
533427.5,2.223462,2.217299,0.006163195
533434.2,2.286699,2.280046,0.006652798
533440.9,2.361954,2.35473,0.00722451
533447.6,2.452124,2.444227,0.007896837
533454.2,2.559129,2.550448,0.008680195
533462.9,2.735556,2.725611,0.009944828
533471.6,2.964901,2.95335,0.01155049
533476.0,3.106535,3.09401,0.0125251
533480.3,3.264984,3.251381,0.01360276
533484.6,3.44603,3.43121,0.01481999
533488.9,3.652586,3.636394,0.0161928
533493.3,3.893402,3.875627,0.01777467
533497.6,4.160316,4.140809,0.01950747
533506.2,4.796129,4.772568,0.02356122
533514.9,5.581179,5.552735,0.02844385
533523.5,6.47752,6.443652,0.03386849
533532.7,7.503546,7.463675,0.0398717
533541.8,8.472314,8.42704,0.04527418
533550.9,9.24975,9.20049,0.04925968
533555.5,9.525234,9.474754,0.0504797
